coap.version,coap.type,coap.token_len,coap.mid,coap.opt.name,coap.opt.length,coap.opt.length_ext,coap.code,coap.payload_length,coap.opt.desc,coap.opt.delta,coap.opt.proxy_uri,attack
1,0,2,29614,2,2,11,2,306,1,1,6,1
1,2,2,29614,1,1,8,65,-1,2,2,6,0
1,0,2,61042,2,2,11,2,393,1,1,6,1
1,2,2,61042,1,1,8,65,-1,2,2,6,0
1,0,2,26424,2,2,11,3,12,1,1,6,0
1,2,2,26424,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,28165,2,2,11,2,437,1,1,6,1
1,2,2,28165,1,1,8,65,-1,2,2,6,0
1,0,2,58829,2,2,11,3,16,1,1,11,0
1,2,2,58829,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,56451,2,2,11,2,548,1,1,6,1
1,2,2,56451,1,1,8,65,-1,2,2,6,0
1,0,2,48693,2,2,11,3,13,1,1,8,0
1,2,2,48693,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,37192,2,2,11,2,502,1,1,6,1
1,2,2,37192,1,1,8,65,-1,2,2,6,0
1,0,2,50823,2,2,11,1,-1,1,1,6,0
1,2,2,50823,-1,-1,-1,69,502,-1,-1,-1,0
1,0,2,31380,2,2,11,1,-1,1,1,11,0
1,2,2,31380,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,52058,2,2,11,1,-1,1,1,8,0
1,2,2,52058,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,60587,2,2,11,3,12,1,1,6,0
1,2,2,60587,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,31477,2,2,11,3,16,1,1,11,0
1,2,2,31477,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,5517,2,2,11,3,13,1,1,8,0
1,2,2,5517,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,18823,2,2,11,1,-1,1,1,6,0
1,2,2,18823,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,64753,2,2,11,1,-1,1,1,11,0
1,2,2,64753,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,34142,2,2,11,1,-1,1,1,8,0
1,2,2,34142,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,65279,2,2,11,3,12,1,1,6,0
1,2,2,65279,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,44180,2,2,11,3,16,1,1,11,0
1,2,2,44180,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,24864,2,2,11,2,328,1,1,6,1
1,2,2,24864,1,1,8,65,-1,2,2,6,0
1,0,2,35259,2,2,11,2,479,1,1,6,1
1,2,2,35259,1,1,8,65,-1,2,2,6,0
1,0,2,64157,2,2,11,1,-1,1,1,6,0
1,2,2,64157,-1,-1,-1,69,479,-1,-1,-1,0
1,0,2,10463,2,2,11,1,-1,1,1,11,0
1,2,2,10463,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,12073,2,2,11,1,-1,1,1,8,0
1,2,2,12073,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,40507,2,2,11,3,13,1,1,8,0
1,2,2,40507,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,26505,2,2,11,3,12,1,1,6,0
1,2,2,26505,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,23695,2,2,11,2,488,1,1,6,1
1,2,2,23695,1,1,8,65,-1,2,2,6,0
1,0,2,61637,2,2,11,3,16,1,1,11,0
1,2,2,61637,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,7831,2,2,11,3,13,1,1,8,0
1,2,2,7831,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,60195,2,2,11,2,427,1,1,6,1
1,2,2,60195,1,1,8,65,-1,2,2,6,0
1,0,2,38712,2,2,11,2,447,1,1,6,1
1,2,2,38712,1,1,8,65,-1,2,2,6,0
1,0,2,63097,2,2,11,3,12,1,1,6,0
1,2,2,63097,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,57141,2,2,11,3,16,1,1,11,0
1,2,2,57141,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,63453,2,2,11,1,-1,1,1,6,0
1,2,2,63453,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,49256,2,2,11,1,-1,1,1,11,0
1,2,2,49256,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,59992,2,2,11,1,-1,1,1,8,0
1,2,2,59992,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,55847,2,2,11,3,13,1,1,8,0
1,2,2,55847,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,2710,2,2,11,3,12,1,1,6,0
1,2,2,2710,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,59236,2,2,11,2,349,1,1,6,1
1,2,2,59236,1,1,8,65,-1,2,2,6,0
1,0,2,6887,2,2,11,3,16,1,1,11,0
1,2,2,6887,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,22963,2,2,11,1,-1,1,1,6,0
1,2,2,22963,-1,-1,-1,69,349,-1,-1,-1,0
1,0,2,45858,2,2,11,1,-1,1,1,11,0
1,2,2,45858,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,25678,2,2,11,1,-1,1,1,8,0
1,2,2,25678,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,41121,2,2,11,3,13,1,1,8,0
1,2,2,41121,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,50051,2,2,11,3,12,1,1,6,0
1,2,2,50051,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,59082,2,2,11,1,-1,1,1,6,0
1,2,2,59082,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,35013,2,2,11,1,-1,1,1,11,0
1,2,2,35013,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,42758,2,2,11,1,-1,1,1,8,0
1,2,2,42758,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,27814,2,2,11,3,16,1,1,11,0
1,2,2,27814,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,46266,2,2,11,3,13,1,1,8,0
1,2,2,46266,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,12439,2,2,11,1,-1,1,1,6,0
1,2,2,12439,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,51847,2,2,11,1,-1,1,1,11,0
1,2,2,51847,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,3043,2,2,11,1,-1,1,1,8,0
1,2,2,3043,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,12804,2,2,11,3,12,1,1,6,0
1,2,2,12804,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,9944,2,2,11,3,16,1,1,11,0
1,2,2,9944,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,6445,2,2,11,2,476,1,1,6,1
1,2,2,6445,1,1,8,65,-1,2,2,6,0
1,0,2,24872,2,2,11,3,13,1,1,8,0
1,2,2,24872,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,61057,2,2,11,3,12,1,1,6,0
1,2,2,61057,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,52269,2,2,11,3,16,1,1,11,0
1,2,2,52269,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,23809,2,2,11,1,-1,1,1,6,0
1,2,2,23809,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,46451,2,2,11,1,-1,1,1,11,0
1,2,2,46451,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,50389,2,2,11,1,-1,1,1,8,0
1,2,2,50389,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,58892,2,2,11,1,-1,1,1,6,0
1,2,2,58892,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,61275,2,2,11,1,-1,1,1,11,0
1,2,2,61275,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,63943,2,2,11,1,-1,1,1,8,0
1,2,2,63943,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,1703,2,2,11,3,13,1,1,8,0
1,2,2,1703,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,8665,2,2,11,2,407,1,1,6,1
1,2,2,8665,1,1,8,65,-1,2,2,6,0
1,0,2,41707,2,2,11,3,12,1,1,6,0
1,2,2,41707,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,31035,2,2,11,3,16,1,1,11,0
1,2,2,31035,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,21381,2,2,11,1,-1,1,1,6,0
1,2,2,21381,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,18097,2,2,11,1,-1,1,1,11,0
1,2,2,18097,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,7729,2,2,11,1,-1,1,1,8,0
1,2,2,7729,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,20137,2,2,11,2,254,1,1,6,1
1,2,2,20137,1,1,8,65,-1,2,2,6,0
1,0,2,7595,2,2,11,3,13,1,1,8,0
1,2,2,7595,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,60052,2,2,11,1,-1,1,1,6,0
1,2,2,60052,-1,-1,-1,69,254,-1,-1,-1,0
1,0,2,14320,2,2,11,1,-1,1,1,11,0
1,2,2,14320,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,15938,2,2,11,1,-1,1,1,8,0
1,2,2,15938,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,40363,2,2,11,3,12,1,1,6,0
1,2,2,40363,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,60926,2,2,11,3,16,1,1,11,0
1,2,2,60926,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,49377,2,2,11,3,13,1,1,8,0
1,2,2,49377,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,51792,2,2,11,1,-1,1,1,6,0
1,2,2,51792,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,47308,2,2,11,1,-1,1,1,11,0
1,2,2,47308,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,51944,2,2,11,1,-1,1,1,8,0
1,2,2,51944,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,62678,2,2,11,2,480,1,1,6,1
1,2,2,62678,1,1,8,65,-1,2,2,6,0
1,0,2,47210,2,2,11,3,12,1,1,6,0
1,2,2,47210,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,3963,2,2,11,3,16,1,1,11,0
1,2,2,3963,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,25381,2,2,11,3,13,1,1,8,0
1,2,2,25381,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,30134,2,2,11,2,313,1,1,6,1
1,2,2,30134,1,1,8,65,-1,2,2,6,0
1,0,2,52684,2,2,11,1,-1,1,1,6,0
1,2,2,52684,-1,-1,-1,69,313,-1,-1,-1,0
1,0,2,23265,2,2,11,1,-1,1,1,11,0
1,2,2,23265,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,62988,2,2,11,1,-1,1,1,8,0
1,2,2,62988,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,32355,2,2,11,3,12,1,1,6,0
1,2,2,32355,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,48214,2,2,11,3,16,1,1,11,0
1,2,2,48214,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,37128,2,2,11,3,13,1,1,8,0
1,2,2,37128,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,41877,2,2,11,1,-1,1,1,6,0
1,2,2,41877,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,4550,2,2,11,1,-1,1,1,11,0
1,2,2,4550,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,11885,2,2,11,1,-1,1,1,8,0
1,2,2,11885,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,45742,2,2,11,3,12,1,1,6,0
1,2,2,45742,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,9695,2,2,11,2,294,1,1,6,1
1,2,2,9695,1,1,8,65,-1,2,2,6,0
1,0,2,27562,2,2,11,3,16,1,1,11,0
1,2,2,27562,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,46279,2,2,11,1,-1,1,1,6,0
1,2,2,46279,-1,-1,-1,69,294,-1,-1,-1,0
1,0,2,23128,2,2,11,1,-1,1,1,11,0
1,2,2,23128,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,21467,2,2,11,1,-1,1,1,8,0
1,2,2,21467,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,23421,2,2,11,3,13,1,1,8,0
1,2,2,23421,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,45940,2,2,11,3,12,1,1,6,0
1,2,2,45940,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,60176,2,2,11,2,323,1,1,6,1
1,2,2,60176,1,1,8,65,-1,2,2,6,0
1,0,2,63394,2,2,11,3,16,1,1,11,0
1,2,2,63394,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,50085,2,2,11,3,13,1,1,8,0
1,2,2,50085,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,51412,2,2,11,1,-1,1,1,6,0
1,2,2,51412,-1,-1,-1,69,323,-1,-1,-1,0
1,0,2,12227,2,2,11,1,-1,1,1,11,0
1,2,2,12227,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,65442,2,2,11,1,-1,1,1,8,0
1,2,2,65442,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,7174,2,2,11,3,12,1,1,6,0
1,2,2,7174,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,33993,2,2,11,3,16,1,1,11,0
1,2,2,33993,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,36901,2,2,11,3,13,1,1,8,0
1,2,2,36901,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,13985,2,2,11,3,12,1,1,6,0
1,2,2,13985,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,57431,2,2,11,1,-1,1,1,6,0
1,2,2,57431,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,7906,2,2,11,1,-1,1,1,11,0
1,2,2,7906,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,50110,2,2,11,1,-1,1,1,8,0
1,2,2,50110,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,32775,2,2,11,3,16,1,1,11,0
1,2,2,32775,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,45960,2,2,11,1,-1,1,1,6,0
1,2,2,45960,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,5034,2,2,11,1,-1,1,1,11,0
1,2,2,5034,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,33544,2,2,11,1,-1,1,1,8,0
1,2,2,33544,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,49754,2,2,11,2,406,1,1,6,1
1,2,2,49754,1,1,8,65,-1,2,2,6,0
1,0,2,62005,2,2,11,3,13,1,1,8,0
1,2,2,62005,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,25574,2,2,11,3,12,1,1,6,0
1,2,2,25574,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,12503,2,2,11,1,-1,1,1,6,0
1,2,2,12503,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,27624,2,2,11,1,-1,1,1,11,0
1,2,2,27624,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,41,2,2,11,1,-1,1,1,8,0
1,2,2,41,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,31544,2,2,11,3,16,1,1,11,0
1,2,2,31544,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,18738,2,2,11,3,13,1,1,8,0
1,2,2,18738,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,29105,2,2,11,3,12,1,1,6,0
1,2,2,29105,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,11796,2,2,11,1,-1,1,1,6,0
1,2,2,11796,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,19787,2,2,11,1,-1,1,1,11,0
1,2,2,19787,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,56471,2,2,11,1,-1,1,1,8,0
1,2,2,56471,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,10690,2,2,11,3,16,1,1,11,0
1,2,2,10690,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,18393,2,2,11,2,439,1,1,6,1
1,2,2,18393,1,1,8,65,-1,2,2,6,0
1,0,2,13518,2,2,11,1,-1,1,1,6,0
1,2,2,13518,-1,-1,-1,69,439,-1,-1,-1,0
1,0,2,15258,2,2,11,1,-1,1,1,11,0
1,2,2,15258,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,5580,2,2,11,1,-1,1,1,8,0
1,2,2,5580,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,61600,2,2,11,3,13,1,1,8,0
1,2,2,61600,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,10527,2,2,11,3,12,1,1,6,0
1,2,2,10527,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,41479,2,2,11,3,16,1,1,11,0
1,2,2,41479,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,38073,2,2,11,1,-1,1,1,6,0
1,0,2,25679,2,2,11,3,13,1,1,8,0
1,2,2,38073,-1,-1,-1,69,12,-1,-1,-1,0
1,2,2,25679,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,65067,2,2,11,1,-1,1,1,11,0
1,2,2,65067,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,1883,2,2,11,1,-1,1,1,8,0
1,2,2,1883,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,32143,2,2,11,3,12,1,1,6,0
1,2,2,32143,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,23700,2,2,11,1,-1,1,1,6,0
1,2,2,23700,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,36777,2,2,11,1,-1,1,1,11,0
1,2,2,36777,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,29824,2,2,11,1,-1,1,1,8,0
1,2,2,29824,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,32683,2,2,11,2,497,1,1,6,1
1,2,2,32683,1,1,8,65,-1,2,2,6,0
1,0,2,37755,2,2,11,3,16,1,1,11,0
1,2,2,37755,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,24124,2,2,11,2,284,1,1,6,1
1,2,2,24124,1,1,8,65,-1,2,2,6,0
1,0,2,39379,2,2,11,3,13,1,1,8,0
1,2,2,39379,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,18126,2,2,11,3,12,1,1,6,0
1,2,2,18126,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,23204,2,2,11,1,-1,1,1,6,0
1,2,2,23204,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,57633,2,2,11,1,-1,1,1,11,0
1,2,2,57633,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,35509,2,2,11,1,-1,1,1,8,0
1,2,2,35509,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,16793,2,2,11,1,-1,1,1,6,0
1,2,2,16793,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,15332,2,2,11,1,-1,1,1,11,0
1,2,2,15332,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,31758,2,2,11,1,-1,1,1,8,0
1,2,2,31758,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,42971,2,2,11,1,-1,1,1,6,0
1,2,2,42971,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,19608,2,2,11,1,-1,1,1,11,0
1,2,2,19608,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,2503,2,2,11,1,-1,1,1,8,0
1,2,2,2503,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,54560,2,2,11,3,16,1,1,11,0
1,2,2,54560,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,54479,2,2,11,3,13,1,1,8,0
1,2,2,54479,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,65165,2,2,11,3,12,1,1,6,0
1,2,2,65165,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,22177,2,2,11,1,-1,1,1,6,0
1,2,2,22177,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,24900,2,2,11,1,-1,1,1,11,0
1,2,2,24900,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,9974,2,2,11,1,-1,1,1,8,0
1,2,2,9974,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,17804,2,2,11,2,474,1,1,6,1
1,2,2,17804,1,1,8,65,-1,2,2,6,0
1,0,2,30401,2,2,11,3,16,1,1,11,0
1,2,2,30401,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,7162,2,2,11,3,13,1,1,8,0
1,2,2,7162,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,51022,2,2,11,3,12,1,1,6,0
1,2,2,51022,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,65516,2,2,11,3,16,1,1,11,0
1,2,2,65516,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,39629,2,2,11,2,357,1,1,6,1
1,2,2,39629,1,1,8,65,-1,2,2,6,0
1,0,2,59643,2,2,11,1,-1,1,1,6,0
1,2,2,59643,-1,-1,-1,69,357,-1,-1,-1,0
1,0,2,21095,2,2,11,1,-1,1,1,11,0
1,2,2,21095,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,18929,2,2,11,1,-1,1,1,8,0
1,2,2,18929,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,8642,2,2,11,3,13,1,1,8,0
1,2,2,8642,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,19010,2,2,11,3,12,1,1,6,0
1,2,2,19010,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,18622,2,2,11,2,314,1,1,6,1
1,2,2,18622,1,1,8,65,-1,2,2,6,0
1,0,2,49626,2,2,11,3,16,1,1,11,0
1,2,2,49626,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,7394,2,2,11,1,-1,1,1,6,0
1,2,2,7394,-1,-1,-1,69,314,-1,-1,-1,0
1,0,2,64219,2,2,11,1,-1,1,1,11,0
1,2,2,64219,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,16950,2,2,11,1,-1,1,1,8,0
1,2,2,16950,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,17046,2,2,11,3,13,1,1,8,0
1,2,2,17046,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,11451,2,2,11,1,-1,1,1,6,0
1,2,2,11451,-1,-1,-1,69,314,-1,-1,-1,0
1,0,2,52193,2,2,11,1,-1,1,1,11,0
1,2,2,52193,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,49906,2,2,11,1,-1,1,1,8,0
1,2,2,49906,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,54017,2,2,11,3,12,1,1,6,0
1,2,2,54017,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,1768,2,2,11,1,-1,1,1,6,0
1,2,2,1768,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,54168,2,2,11,1,-1,1,1,11,0
1,2,2,54168,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,5285,2,2,11,1,-1,1,1,8,0
1,2,2,5285,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,61794,2,2,11,2,350,1,1,6,1
1,2,2,61794,1,1,8,65,-1,2,2,6,0
1,0,2,3159,2,2,11,3,16,1,1,11,0
1,0,2,1829,2,2,11,1,-1,1,1,6,0
1,2,2,3159,-1,-1,-1,68,-1,-1,-1,-1,0
1,2,2,1829,-1,-1,-1,69,350,-1,-1,-1,0
1,0,2,62140,2,2,11,1,-1,1,1,11,0
1,2,2,62140,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,58908,2,2,11,1,-1,1,1,8,0
1,2,2,58908,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,60726,2,2,11,3,13,1,1,8,0
1,2,2,60726,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,61712,2,2,11,3,12,1,1,6,0
1,2,2,61712,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,41678,2,2,11,1,-1,1,1,6,0
1,2,2,41678,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,62175,2,2,11,1,-1,1,1,11,0
1,2,2,62175,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,19917,2,2,11,1,-1,1,1,8,0
1,2,2,19917,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,12453,2,2,11,3,16,1,1,11,0
1,2,2,12453,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,11517,2,2,11,3,13,1,1,8,0
1,2,2,11517,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,21744,2,2,11,2,392,1,1,6,1
1,2,2,21744,1,1,8,65,-1,2,2,6,0
1,0,2,35349,2,2,11,3,12,1,1,6,0
1,2,2,35349,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,65292,2,2,11,1,-1,1,1,6,0
1,2,2,65292,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,8752,2,2,11,1,-1,1,1,11,0
1,2,2,8752,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,64621,2,2,11,1,-1,1,1,8,0
1,2,2,64621,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,49697,2,2,11,3,16,1,1,11,0
1,2,2,49697,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,46592,2,2,11,3,13,1,1,8,0
1,2,2,46592,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,13390,2,2,11,2,442,1,1,6,1
1,2,2,13390,1,1,8,65,-1,2,2,6,0
1,0,2,18561,2,2,11,2,281,1,1,6,1
1,2,2,18561,1,1,8,65,-1,2,2,6,0
1,0,2,7788,2,2,11,3,12,1,1,6,0
1,2,2,7788,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,62654,2,2,11,1,-1,1,1,6,0
1,2,2,62654,-1,-1,-1,69,12,-1,-1,-1,0
1,0,2,55723,2,2,11,1,-1,1,1,11,0
1,2,2,55723,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,54025,2,2,11,1,-1,1,1,8,0
1,2,2,54025,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,8567,2,2,11,3,16,1,1,11,0
1,2,2,8567,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,51580,2,2,11,3,13,1,1,8,0
1,2,2,51580,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,50672,2,2,11,3,12,1,1,6,0
1,2,2,50672,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,21766,2,2,11,2,408,1,1,6,1
1,2,2,21766,1,1,8,65,-1,2,2,6,0
1,0,2,37613,2,2,11,1,-1,1,1,6,0
1,2,2,37613,-1,-1,-1,69,408,-1,-1,-1,0
1,0,2,53388,2,2,11,1,-1,1,1,11,0
1,2,2,53388,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,45852,2,2,11,1,-1,1,1,8,0
1,2,2,45852,-1,-1,-1,69,13,-1,-1,-1,0
1,0,2,57044,2,2,11,3,16,1,1,11,0
1,2,2,57044,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,65285,2,2,11,3,13,1,1,8,0
1,2,2,65285,-1,-1,-1,68,-1,-1,-1,-1,0
1,0,2,30280,2,2,11,1,-1,1,1,6,0
1,2,2,30280,-1,-1,-1,69,408,-1,-1,-1,0
1,0,2,22001,2,2,11,1,-1,1,1,11,0
1,2,2,22001,-1,-1,-1,69,16,-1,-1,-1,0
1,0,2,17349,2,2,11,1,-1,1,1,8,0
